,CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
5266,15784700,7,117799.28,1,1,1,0
5267,15710397,4,0.0,2,1,0,0
5268,15687648,1,0.0,2,0,0,0
5269,15732281,6,146422.22,1,1,0,1
5270,15607230,9,150186.22,2,1,1,0
5271,15567630,6,100275.88,1,1,0,1
5272,15587507,6,0.0,1,1,0,1
5273,15733904,9,147493.89,1,1,0,0
5274,15709511,8,0.0,2,1,0,0
5275,15579616,8,0.0,2,0,1,0
5276,15694852,4,121823.4,2,1,1,0
5277,15589924,1,0.0,2,1,1,0
5278,15799300,0,113688.63,1,1,0,1
5279,15731330,7,100471.34,1,1,1,0
5280,15694129,3,100032.52,1,1,0,1
5281,15620372,3,0.0,2,0,0,0
5282,15744622,8,116358.0,1,1,0,0
5283,15799815,4,163549.63,1,0,1,0
5284,15759250,3,99183.9,1,1,1,0
5285,15732643,1,131955.07,1,1,1,1
5286,15690540,1,134177.06,1,0,0,0
5287,15803078,1,0.0,2,1,0,0
5288,15652180,2,0.0,2,1,1,0
5289,15741195,5,0.0,1,1,1,0
5290,15743490,9,94348.94,1,1,0,1
5291,15575510,2,155584.21,1,0,1,0
5292,15732610,6,0.0,2,1,0,0
5293,15602909,10,0.0,2,1,1,0
5294,15734058,9,170661.47,1,1,1,0
5295,15801788,6,185544.36,1,1,0,0
5296,15702462,6,52831.13,1,1,1,1
5297,15683416,8,97750.07,3,1,1,1
5298,15794187,6,114007.5,2,1,0,0
5299,15792989,1,104308.77,1,1,1,0
5300,15613734,6,84719.13,2,1,1,0
5301,15606177,2,0.0,2,1,0,0
5302,15636700,9,140236.98,1,0,1,0
5303,15645766,9,0.0,2,1,1,0
5304,15671345,6,75302.85,2,0,0,0
5305,15652469,1,0.0,2,1,0,0
5306,15749638,9,104760.82,1,1,1,1
5307,15728706,7,0.0,1,1,0,1
5308,15735439,1,113693.0,1,0,0,0
5309,15778696,5,174180.39,1,1,0,0
5310,15624744,9,115766.26,1,0,0,1
5311,15584338,0,0.0,2,1,0,0
5312,15726178,8,0.0,2,1,0,0
5313,15794939,5,121215.9,2,1,1,0
5314,15788068,10,144677.19,3,1,0,1
5315,15572956,5,115350.63,1,1,1,0
5316,15780386,5,105683.63,1,1,0,0
5317,15791114,1,135179.49,1,1,0,0
5318,15708046,0,117551.23,1,1,0,0
5319,15719779,1,157404.02,2,1,0,0
5320,15591550,3,77910.23,1,1,0,0
5321,15639368,0,110942.9,1,0,0,0
5322,15699830,7,0.0,2,1,1,0
5323,15569264,5,179305.09,1,1,1,0
5324,15595158,5,150593.59,2,1,1,0
5325,15599126,0,123815.86,1,1,1,1
5326,15650575,6,0.0,2,1,1,1
5327,15641490,8,69385.17,2,1,0,0
5328,15680234,2,138032.15,1,1,0,0
5329,15592230,3,0.0,2,1,1,0
5330,15626212,9,0.0,1,1,1,0
5331,15700627,2,143500.82,1,1,0,1
5332,15782641,3,119670.18,1,1,0,0
5333,15784445,1,99106.73,1,0,0,0
5334,15813681,2,120135.55,2,1,1,0
5335,15596649,8,0.0,1,1,0,0
5336,15700460,4,120905.03,1,0,1,1
5337,15724076,5,0.0,3,0,0,1
5338,15784000,9,102277.52,1,0,0,1
5339,15733966,4,125292.53,1,1,1,1
5340,15612667,0,0.0,1,1,0,0
5341,15654025,4,101629.3,1,0,0,0
5342,15589431,1,171937.27,1,1,1,0
5343,15578238,7,0.0,2,1,0,0
5344,15566269,5,0.0,2,1,0,0
5345,15639217,6,0.0,2,0,0,0
5346,15688644,1,129743.75,1,1,0,0
5347,15662426,1,0.0,1,0,1,1
5348,15720511,3,151191.31,1,1,0,1
5349,15567246,3,102630.13,2,1,1,0
5350,15647965,9,114023.64,2,1,1,1
5351,15679048,2,124227.14,1,1,1,0
5352,15675749,1,0.0,2,1,1,0
5353,15782181,6,80285.16,1,1,0,1
5354,15795738,4,175477.15,1,1,1,0
5355,15773751,1,132144.35,1,1,0,0
5356,15655436,2,136911.07,1,1,1,1
5357,15691396,5,133299.67,2,1,1,0
5358,15796958,7,0.0,2,1,0,0
5359,15801832,1,117691.0,1,1,1,1
5360,15661349,10,0.0,2,1,0,0
5361,15719265,9,0.0,2,1,0,0
5362,15779985,1,133199.71,2,1,1,0
5363,15663410,5,135506.58,3,1,1,1
5364,15704144,2,127154.14,2,0,1,0
5365,15774104,2,0.0,2,1,1,0
5366,15812230,5,49508.79,3,1,1,0
5367,15742848,5,0.0,1,1,1,0
5368,15745326,3,75051.49,1,0,0,1
5369,15674541,8,123925.23,1,0,0,1
5370,15728564,6,0.0,2,0,1,1
5371,15580701,3,153819.58,1,1,0,1
5372,15688973,5,0.0,2,1,1,0
5373,15709412,6,0.0,2,0,1,0
5374,15607753,10,70417.79,1,0,1,0
5375,15705352,7,111484.88,1,1,1,0
5376,15602500,1,146343.98,1,0,1,0
5377,15672437,1,160541.0,2,1,1,0
5378,15720968,2,130274.26,2,1,0,0
5379,15730796,7,98993.02,1,1,1,0
5380,15768219,0,0.0,2,1,0,0
5381,15663883,9,141827.33,2,1,1,0
5382,15589296,6,110054.45,1,1,1,0
5383,15586425,4,0.0,2,1,1,0
5384,15679813,1,0.0,1,1,0,0
5385,15681410,6,98088.09,1,0,1,1
5386,15668283,9,118317.27,4,0,0,1
5387,15624072,10,0.0,2,1,0,0
5388,15669664,1,99774.5,1,0,0,1
5389,15682728,4,0.0,2,0,0,0
5390,15573851,1,0.0,3,0,0,1
5391,15733661,8,133806.54,2,1,0,0
5392,15710012,2,0.0,2,1,0,1
5393,15763327,8,124993.29,2,1,1,0
5394,15668853,0,157622.58,1,1,1,0
5395,15639303,5,126111.61,1,0,1,0
5396,15691011,9,161651.37,2,1,1,0
5397,15638513,7,142856.95,2,0,0,0
5398,15648933,3,111100.98,1,1,1,1
5399,15628904,8,102918.38,1,1,1,0
5400,15644788,5,0.0,2,1,0,0
5401,15598161,10,0.0,2,1,0,0
5402,15745624,4,0.0,2,1,0,0
5403,15733169,7,125265.61,1,1,1,0
5404,15801417,4,82500.28,1,1,1,0
5405,15592707,2,175754.87,2,1,1,0
5406,15593954,6,109387.33,1,0,0,0
5407,15714431,1,100443.36,2,0,1,0
5408,15638257,0,83102.72,2,1,1,0
5409,15690939,7,0.0,1,1,1,0
5410,15723613,4,0.0,2,1,0,0
5411,15813640,7,0.0,2,1,0,0
5412,15707322,2,115290.27,1,0,0,1
5413,15588918,6,0.0,2,1,0,0
5414,15600357,1,140197.71,2,1,0,0
5415,15747014,1,105245.34,1,0,1,0
5416,15809830,8,0.0,2,0,1,0
5417,15662245,1,0.0,2,1,1,0
5418,15651075,3,142296.13,1,0,1,0
5419,15594456,4,99097.33,1,1,1,1
5420,15583462,5,171069.39,2,1,1,0
5421,15757661,7,0.0,2,0,0,0
5422,15729117,1,102523.88,1,1,1,0
5423,15749671,6,0.0,2,1,1,0
5424,15566253,9,143391.07,1,0,0,1
5425,15595153,8,106022.73,2,0,0,0
5426,15698572,1,0.0,1,1,0,0
5427,15674149,3,128960.21,2,1,1,0
5428,15623082,2,0.0,2,1,0,0
5429,15797905,7,0.0,2,1,0,0
5430,15746028,7,0.0,2,1,0,0
5431,15582951,8,126442.59,1,1,0,0
5432,15616471,0,0.0,1,1,1,0
5433,15641575,2,127261.35,1,1,0,0
5434,15638803,5,0.0,2,1,0,0
5435,15808283,4,0.0,1,1,0,0
5436,15811200,2,0.0,2,0,0,0
5437,15733476,6,73481.05,1,1,1,0
5438,15633274,7,160515.37,1,1,0,0
5439,15582168,4,149525.34,2,1,0,0
5440,15807269,2,166522.78,1,0,0,1
5441,15602979,1,135536.5,1,1,0,0
5442,15660417,10,120481.69,1,0,0,1
5443,15590199,1,103421.32,1,0,1,0
5444,15641794,5,135658.73,2,0,1,0
5445,15779174,2,0.0,2,1,1,0
5446,15785547,8,191402.82,2,1,0,0
5447,15795124,9,94504.35,1,0,1,0
5448,15718912,5,126147.84,1,0,1,1
5449,15592028,7,0.0,1,1,1,0
5450,15580227,6,0.0,2,1,0,0
5451,15657830,4,87624.03,2,1,0,0
5452,15798256,1,153697.53,2,0,0,1
5453,15643819,4,0.0,2,0,0,0
5454,15754301,5,0.0,1,1,0,0
5455,15726855,9,116585.97,1,1,0,1
5456,15755225,9,134464.58,2,1,0,0
5457,15725221,10,83008.31,1,1,1,0
5458,15789055,2,113635.16,1,1,0,0
5459,15617507,7,0.0,2,1,0,0
5460,15668894,5,122552.48,2,0,1,0
5461,15589563,2,118899.45,2,0,0,0
5462,15693162,5,99713.87,1,0,0,0
5463,15750099,6,0.0,1,0,0,0
5464,15795540,2,134208.22,1,0,1,0
5465,15794941,1,85906.65,3,1,0,0
5466,15611848,3,137714.25,1,0,1,0
5467,15581237,1,160777.9,1,1,1,0
5468,15738150,5,0.0,2,1,1,0
5469,15678571,4,0.0,2,0,0,0
5470,15736124,1,102585.88,2,1,1,0
5471,15623202,10,102556.18,2,1,0,1
5472,15804201,4,126772.57,1,0,1,0
5473,15596863,3,158373.23,1,1,1,0
5474,15696277,9,0.0,2,1,0,0
5475,15748608,5,141927.1,1,1,1,0
5476,15723864,1,109876.82,2,1,0,1
5477,15802390,2,0.0,2,1,1,0
5478,15774336,9,111369.79,2,1,1,0
5479,15648766,3,116969.35,1,0,0,0
5480,15659094,8,136729.51,2,0,0,0
5481,15606397,1,152086.15,1,0,1,1
5482,15642619,2,0.0,2,1,0,0
5483,15666032,1,127289.28,1,0,0,0
5484,15595842,2,119852.01,1,0,0,1
5485,15753837,4,0.0,2,1,1,0
5486,15783882,5,0.0,2,0,1,0
5487,15799790,9,0.0,1,1,1,0
5488,15628155,7,117183.74,1,1,1,0
5489,15703778,8,129907.63,1,0,1,0
5490,15722322,2,0.0,2,0,1,0
5491,15639278,6,145387.32,2,1,1,1
5492,15568487,7,124616.23,1,1,1,0
5493,15682084,9,0.0,2,1,0,0
5494,15642821,8,95808.19,1,0,0,1
5495,15601387,10,0.0,2,1,0,0
5496,15642515,1,0.0,2,0,1,0
5497,15710421,8,117152.3,1,0,0,0
5498,15726774,3,106250.72,1,0,0,0
5499,15649078,8,111837.78,2,1,1,0
5500,15641877,9,97023.21,1,1,1,0
5501,15796496,8,137687.72,1,1,0,0
5502,15815690,3,113348.5,1,1,1,0
5503,15631739,10,122109.78,1,1,1,0
5504,15625584,2,120452.4,2,0,0,0
5505,15802466,7,0.0,2,1,1,0
5506,15697028,0,65812.35,2,0,1,0
5507,15575759,3,54428.37,1,1,0,1
5508,15567442,3,0.0,2,1,1,0
5509,15746805,9,0.0,2,1,0,0
5510,15636330,1,143279.58,2,1,0,1
5511,15714970,0,103846.65,1,1,0,0
5512,15653784,2,125190.86,1,0,1,0
5513,15693543,8,0.0,2,0,1,0
5514,15773283,6,38340.02,1,1,0,1
5515,15742534,2,123802.98,2,1,1,0
5516,15569878,3,96651.03,1,1,1,0
5517,15729454,8,0.0,2,1,0,0
5518,15578375,6,0.0,2,0,0,0
5519,15785559,1,133237.21,1,1,0,1
5520,15649414,6,142105.35,1,1,1,0
5521,15701605,1,166115.42,1,1,0,0
5522,15686696,6,81070.34,2,1,0,0
5523,15625586,4,0.0,1,1,1,0
5524,15654975,0,123835.52,2,0,1,0
5525,15782993,10,123401.43,2,1,1,0
5526,15774382,4,169377.31,1,1,1,0
5527,15689602,2,130015.24,1,1,1,0
5528,15756155,4,0.0,2,0,1,0
5529,15812647,8,133936.04,2,1,0,0
5530,15736043,6,114543.27,1,1,1,0
5531,15696744,3,119794.67,1,0,0,0
5532,15602572,9,0.0,2,1,1,0
5533,15674765,4,0.0,1,1,0,0
5534,15678725,8,0.0,2,0,1,0
5535,15694444,8,157138.99,3,1,0,1
5536,15795878,3,0.0,2,1,1,0
5537,15735346,10,136733.24,1,1,1,0
5538,15687094,9,82498.14,2,0,0,0
5539,15790067,3,151914.93,1,0,0,0
5540,15605742,0,80090.93,1,1,0,1
5541,15566740,3,83739.32,1,0,1,0
5542,15664897,2,181166.44,1,1,1,1
5543,15585777,3,130588.82,1,1,1,0
5544,15650864,6,0.0,2,1,0,0
5545,15806709,6,94126.67,1,0,0,0
5546,15633818,9,0.0,2,1,0,0
5547,15713845,7,148045.68,1,1,0,1
5548,15639662,2,0.0,2,1,0,0
5549,15567013,3,0.0,2,1,0,0
5550,15777784,6,168165.84,1,0,1,0
5551,15800251,10,72835.56,2,1,0,0
5552,15651315,3,0.0,2,1,0,0
5553,15651450,3,123212.08,2,1,1,0
5554,15784218,0,0.0,2,1,1,0
5555,15572398,6,0.0,2,1,1,0
5556,15707962,6,119501.88,2,1,0,0
5557,15705663,5,144550.83,2,1,1,0
5558,15645355,3,126729.41,1,1,1,1
5559,15729557,5,119984.07,1,1,0,1
5560,15631436,4,0.0,1,1,0,0
5561,15583073,2,0.0,1,1,1,1
5562,15614361,9,121490.05,1,1,1,0
5563,15724684,5,91897.8,1,1,0,0
5564,15700083,2,139443.75,2,1,0,0
5565,15636541,5,144961.97,1,0,1,0
5566,15796015,3,126041.02,1,0,1,0
5567,15787222,1,69459.05,2,1,1,0
5568,15594270,7,198338.77,2,1,1,0
5569,15701524,0,0.0,2,1,0,0
5570,15645847,2,109196.66,3,1,0,1
5571,15708867,3,134168.5,3,1,0,1
5572,15613140,6,0.0,1,1,1,0
5573,15628893,8,0.0,1,1,0,0
5574,15764073,9,0.0,2,1,1,0
5575,15782879,2,0.0,2,1,1,0
5576,15635964,4,120100.41,1,1,0,1
5577,15726087,5,0.0,1,1,1,0
5578,15726313,5,0.0,2,1,0,0
5579,15578073,8,0.0,2,0,0,0
5580,15786249,2,0.0,2,1,0,0
5581,15812850,5,0.0,2,1,1,0
5582,15596972,3,0.0,1,0,0,0
5583,15620579,8,0.0,2,0,1,0
5584,15768270,9,0.0,2,1,0,0
5585,15656597,2,135559.8,2,1,1,0
5586,15699446,2,150355.35,2,1,1,0
5587,15615004,1,0.0,2,1,1,0
5588,15704771,6,133489.12,2,1,1,0
5589,15588372,9,105489.31,1,0,0,1
5590,15681439,10,60205.2,2,1,0,0
5591,15607509,5,0.0,2,1,0,0
5592,15670343,6,0.0,2,0,0,0
5593,15597968,7,0.0,1,1,0,1
5594,15658432,6,0.0,1,1,1,0
5595,15616431,4,0.0,1,0,1,0
5596,15796957,9,0.0,3,0,1,1
5597,15815552,6,112333.63,1,1,1,0
5598,15631871,7,116936.81,1,1,1,0
5599,15635870,5,117721.02,1,0,1,1
5600,15596713,7,165896.22,2,1,1,0
5601,15684211,9,153656.85,1,1,0,0
5602,15760521,1,94164.0,1,1,1,0
5603,15608408,1,0.0,2,1,0,0
5604,15804721,0,191808.73,1,0,0,0
5605,15730272,5,152199.33,1,1,1,0
5606,15741988,8,125396.24,1,1,0,1
5607,15771728,7,104405.54,3,1,0,0
5608,15605113,1,133801.49,1,1,1,0
5609,15661945,4,0.0,3,1,0,0
5610,15783816,5,0.0,2,0,0,0
5611,15721207,6,100047.33,1,1,0,0
5612,15764072,1,109848.6,1,1,1,0
5613,15689412,7,127849.38,1,1,0,0
5614,15798385,3,0.0,2,1,1,0
5615,15775339,8,95947.76,1,1,0,0
5616,15585256,2,0.0,2,1,1,0
5617,15797329,4,137638.69,1,1,0,1
5618,15780220,10,0.0,1,1,1,0
5619,15648951,7,0.0,2,1,1,0
5620,15752409,6,0.0,2,0,0,0
5621,15807524,4,0.0,2,0,0,0
5622,15766649,10,89416.99,1,0,0,0
5623,15696812,6,0.0,2,1,1,0
5624,15581295,1,0.0,1,1,0,0
5625,15663234,7,143262.04,1,1,1,0
5626,15741417,7,119656.45,2,1,1,0
5627,15695174,4,132954.64,1,1,1,0
5628,15665168,3,105206.7,2,1,1,0
5629,15601503,4,0.0,2,0,0,0
5630,15706131,9,83061.26,2,1,0,0
5631,15782758,5,147650.68,1,1,1,0
5632,15591091,5,73348.56,1,1,0,1
5633,15715877,2,0.0,2,1,0,0
5634,15756918,2,0.0,2,0,0,0
5635,15746662,1,116320.68,1,0,1,0
5636,15626679,3,0.0,2,0,1,0
5637,15793343,8,0.0,2,1,1,0
5638,15576774,7,0.0,2,0,0,0
5639,15801316,8,66250.71,1,1,1,0
5640,15800514,2,95675.62,2,0,0,1
5641,15662232,2,92616.64,2,1,0,0
5642,15737778,4,0.0,1,1,0,0
5643,15782096,6,0.0,1,1,1,1
5644,15783522,8,100565.94,1,1,1,0
5645,15785373,5,190305.78,1,1,0,1
5646,15756272,9,118536.4,1,1,0,1
5647,15615245,5,127649.64,1,1,1,0
5648,15600174,7,165358.77,1,0,1,0
5649,15752956,6,0.0,2,1,1,0
5650,15644882,10,78249.53,1,1,0,0
5651,15766272,0,125193.96,1,1,1,0
5652,15800620,9,0.0,2,0,0,0
5653,15569764,2,154007.21,1,1,0,0
5654,15747458,3,133214.88,2,1,1,0
5655,15573171,1,146202.93,1,1,1,1
5656,15736769,9,0.0,2,1,0,0
5657,15763381,0,90963.49,1,0,1,0
5658,15814430,9,0.0,1,1,0,1
5659,15638607,2,0.0,1,1,0,1
5660,15737133,4,114386.85,1,1,1,0
5661,15613945,5,0.0,2,1,0,0
5662,15659937,7,0.0,2,0,1,0
5663,15765287,2,0.0,2,1,0,0
5664,15661723,4,137260.78,1,0,1,1
5665,15766064,9,111060.05,2,1,0,0
5666,15649616,7,124447.73,1,1,1,1
5667,15719017,8,0.0,2,1,1,0
5668,15720919,7,0.0,1,0,1,1
5669,15706706,7,135310.41,2,0,1,0
5670,15709653,8,0.0,2,1,0,0
5671,15805104,6,0.0,2,0,1,0
5672,15622442,5,0.0,2,1,0,0
5673,15572801,5,139393.19,2,0,0,0
5674,15767598,8,0.0,2,0,0,0
5675,15757897,3,104258.8,1,1,1,0
5676,15568104,6,0.0,2,0,1,0
5677,15763414,9,113447.01,1,1,0,0
5678,15732265,9,0.0,2,1,0,0
5679,15621974,4,111063.73,2,1,0,0
5680,15803947,6,161378.02,1,0,0,1
5681,15720706,2,82766.43,1,1,1,0
5682,15759290,9,0.0,2,1,0,0
5683,15651664,1,104267.7,1,1,0,1
5684,15795132,3,91718.8,1,0,0,0
5685,15811565,3,63488.7,1,0,1,1
5686,15713774,6,12459.19,1,0,0,1
5687,15691840,6,159863.9,2,0,1,0
5688,15682021,6,104592.55,2,1,0,0
5689,15612931,4,132088.59,1,1,1,0
5690,15676707,4,0.0,2,1,0,0
5691,15601383,5,120654.68,1,1,0,0
5692,15662662,6,0.0,2,1,0,0
5693,15752694,4,83772.95,1,0,1,0
5694,15590683,6,172325.67,1,0,1,0
5695,15773591,7,117685.31,2,1,1,0
5696,15723620,7,0.0,2,0,1,0
5697,15671779,5,0.0,2,0,0,0
5698,15672966,9,0.0,2,1,1,0
5699,15624667,6,135871.5,1,1,1,0
5700,15812888,3,0.0,4,1,1,1
5701,15724154,4,128504.76,1,1,0,1
5702,15749540,7,0.0,2,1,0,0
5703,15621063,8,56228.25,1,1,0,0
5704,15661626,6,98792.4,1,1,0,1
5705,15698703,5,181768.32,2,1,1,0
5706,15801431,9,101198.01,1,1,1,0
5707,15649451,9,0.0,2,0,1,0
5708,15626156,3,0.0,2,1,1,0
5709,15606158,9,0.0,1,1,0,0
5710,15589496,5,139064.06,2,0,0,0
5711,15730345,2,104508.1,1,1,1,0
5712,15572038,9,113948.58,1,1,0,1
5713,15643439,10,0.0,2,0,1,0
5714,15604158,10,0.0,2,1,1,0
5715,15657396,9,0.0,2,0,1,0
5716,15709478,1,117524.72,2,0,1,0
5717,15628824,5,160389.82,1,0,1,0
5718,15814519,7,0.0,2,1,0,0
5719,15636520,1,125547.53,1,0,0,0
5720,15794414,6,92783.68,1,1,1,0
5721,15643671,5,97036.22,2,1,0,1
5722,15700650,3,0.0,2,0,0,0
5723,15680224,6,0.0,2,1,1,0
5724,15784286,5,102145.13,1,1,1,0
5725,15693996,1,113452.66,1,0,0,0
5726,15764343,8,155681.72,1,1,0,0
5727,15704168,8,127475.24,1,0,0,1
5728,15680197,10,0.0,2,1,1,0
5729,15633729,10,112751.13,1,1,1,0
5730,15577683,4,0.0,2,1,1,0
5731,15800746,7,144889.18,1,1,1,1
5732,15788686,8,0.0,2,1,1,0
5733,15742798,7,150126.44,1,1,0,1
5734,15596647,8,69712.74,1,1,1,0
5735,15756070,4,0.0,2,0,1,0
5736,15775116,3,0.0,2,0,0,0
5737,15575428,2,117438.92,2,1,1,0
5738,15654074,8,119315.75,1,1,0,0
5739,15695872,1,89571.59,1,1,1,0
5740,15568885,8,102251.57,1,1,0,0
5741,15725036,9,118546.71,1,0,1,0
5742,15632665,2,0.0,1,0,1,1
5743,15571476,0,103257.14,1,0,0,0
5744,15776850,1,124209.02,1,1,1,0
5745,15623649,3,0.0,2,1,1,0
5746,15751131,7,150302.84,1,1,1,0
5747,15688128,8,108653.93,1,0,1,0
5748,15678412,8,85325.93,1,0,0,0
5749,15770291,8,0.0,2,0,0,0
5750,15583392,9,135776.36,3,1,0,1
5751,15690731,6,131411.24,1,1,1,0
5752,15697948,3,0.0,2,1,1,0
5753,15608328,6,0.0,2,0,0,0
5754,15766378,9,106431.97,2,1,1,0
5755,15600813,9,90305.76,1,1,1,0
5756,15706217,7,117466.03,2,1,1,0
5757,15601417,3,148884.47,2,1,1,0
5758,15610972,4,91115.76,2,0,0,1
5759,15674620,8,77373.87,2,0,1,0
5760,15785350,7,104744.89,1,1,0,0
5761,15749119,3,0.0,2,1,1,0
5762,15756535,5,91538.51,1,1,1,0
5763,15700965,6,0.0,2,1,1,0
5764,15791851,0,185734.75,1,1,1,0
5765,15717156,3,143396.54,2,1,1,0
5766,15740846,5,125909.85,1,1,1,0
5767,15573284,2,0.0,2,0,0,0
5768,15729083,2,154525.7,1,0,1,0
5769,15611612,0,0.0,1,1,0,0
5770,15694381,8,100654.8,1,1,0,0
5771,15651737,1,83325.77,1,0,1,0
5772,15663168,8,110934.54,1,1,0,0
5773,15643426,8,113680.54,1,0,0,0
5774,15618245,1,117020.08,2,1,0,0
5775,15717527,9,145359.99,1,1,0,0
5776,15793478,8,151391.68,1,1,0,1
5777,15642248,8,123935.35,1,1,1,0
5778,15640377,0,0.0,2,1,0,0
5779,15723950,2,70291.02,1,1,1,1
5780,15590327,10,166031.45,1,1,0,0
5781,15706199,6,96643.32,1,0,0,0
5782,15671514,8,0.0,2,0,1,0
5783,15727041,7,0.0,2,1,1,0
5784,15738063,2,0.0,2,1,1,0
5785,15711733,4,0.0,2,0,1,0
5786,15652320,5,0.0,2,0,0,0
5787,15634180,4,97268.1,2,1,0,0
5788,15694566,10,0.0,2,0,0,1
5789,15726103,1,76296.81,1,1,0,1
5790,15646351,7,0.0,2,1,0,0
5791,15730044,6,64497.94,3,0,1,1
5792,15795186,5,0.0,1,1,0,0
5793,15784890,8,0.0,2,1,0,0
5794,15694125,5,0.0,2,1,1,0
5795,15565891,8,0.0,2,1,0,0
5796,15674254,4,0.0,2,1,1,0
5797,15775206,10,0.0,2,0,0,0
5798,15797627,0,134249.7,1,0,1,0
5799,15649853,3,0.0,1,1,1,1
5800,15610379,9,105443.68,1,1,1,0
5801,15659800,1,0.0,1,0,1,1
5802,15716236,10,0.0,2,1,0,0
5803,15672053,2,0.0,2,0,0,0
5804,15663933,5,86147.46,2,1,0,1
5805,15814236,1,96939.06,1,1,1,0
5806,15583597,1,106758.6,1,1,1,0
5807,15607395,9,112528.65,2,1,0,0
5808,15694556,2,116563.58,1,1,0,1
5809,15744109,4,0.0,1,1,1,0
5810,15800688,7,0.0,2,0,0,0
5811,15810878,6,141786.78,1,0,1,0
5812,15587835,3,136416.82,1,0,1,0
5813,15763515,5,0.0,2,1,0,0
5814,15725882,1,133245.52,2,1,1,0
5815,15788022,4,90757.64,2,0,1,0
5816,15663917,1,92350.36,1,0,1,0
5817,15656865,9,78778.49,1,0,1,0
5818,15667971,6,102143.93,2,1,1,0
5819,15800366,5,0.0,1,1,1,0
5820,15717231,4,98459.6,1,0,0,0
5821,15643188,7,114603.76,2,1,0,1
5822,15671351,2,0.0,2,1,0,0
5823,15573628,7,148074.79,1,1,0,1
5824,15698953,1,0.0,3,1,1,1
5825,15753888,8,108004.64,1,1,1,1
5826,15737961,0,107712.57,2,1,1,0
5827,15801701,9,0.0,2,1,1,0
5828,15684419,8,0.0,3,1,0,0
5829,15794266,9,145303.52,1,1,0,0
5830,15810711,4,138476.41,2,1,1,0
5831,15771270,8,127471.56,1,1,1,1
5832,15607786,6,156551.63,1,0,1,0
5833,15624519,9,97092.87,1,1,0,1
5834,15799910,2,0.0,2,1,0,1
5835,15602479,5,129312.79,1,1,1,0
5836,15617419,10,100315.1,2,1,1,0
5837,15657603,6,81684.97,1,1,0,0
5838,15570379,3,88827.53,1,0,0,1
5839,15772996,0,152092.44,2,1,1,0
5840,15729574,4,0.0,2,1,1,0
5841,15737267,1,0.0,1,1,0,1
5842,15799128,9,102406.76,1,0,1,0
5843,15813327,4,109130.96,2,1,1,0
5844,15711921,5,0.0,2,1,1,0
5845,15654300,9,75242.28,1,0,1,0
5846,15569945,1,0.0,2,1,0,0
5847,15569666,4,0.0,1,0,0,1
5848,15681887,0,129142.54,2,1,1,0
5849,15608873,2,0.0,1,0,0,0
5850,15762091,6,139129.92,1,1,1,0
5851,15722053,3,0.0,2,0,1,0
5852,15782100,3,66483.32,1,0,1,0
5853,15765300,5,62389.03,3,1,0,1
5854,15743570,5,0.0,2,1,1,0
5855,15608541,1,91857.66,1,1,0,1
5856,15750671,6,0.0,2,1,0,0
5857,15813659,7,0.0,1,1,0,1
5858,15757867,10,176173.52,1,1,0,1
5859,15652914,7,0.0,1,0,1,0
5860,15723818,4,131834.76,2,1,0,0
5861,15713819,3,92347.96,1,1,1,0
5862,15656484,4,0.0,2,1,1,0
5863,15778515,3,95297.11,1,0,0,0
5864,15803840,9,0.0,2,0,0,0
5865,15735339,4,0.0,1,1,0,0
5866,15600392,8,123845.36,2,0,1,1
5867,15625740,3,143426.34,2,1,1,0
5868,15663817,5,0.0,1,1,1,0
5869,15734461,2,112708.2,1,0,1,0
5870,15780142,2,100013.51,1,1,0,0
5871,15709920,2,208165.53,1,0,0,1
5872,15684248,7,0.0,2,0,1,0
5873,15643158,9,0.0,1,1,0,1
5874,15693902,2,0.0,2,1,1,0
5875,15578307,6,121685.31,2,1,1,0
5876,15585379,2,111525.02,1,1,0,0
5877,15758510,6,0.0,2,0,0,0
5878,15692918,10,113546.3,1,1,1,0
5879,15705301,6,95696.52,2,1,1,0
5880,15718231,0,88963.31,2,1,1,0
5881,15567991,0,144880.34,2,0,1,0
5882,15772650,9,136576.02,1,0,1,1
5883,15574795,2,63093.01,1,1,1,0
5884,15706036,10,132271.12,2,1,1,0
5885,15723856,3,88814.4,2,1,1,0
5886,15812920,5,90594.55,1,0,1,0
5887,15691287,0,141816.25,1,1,0,1
5888,15804797,3,138547.97,1,1,1,1
5889,15708650,2,52192.08,2,0,1,0
5890,15712777,4,124976.19,1,1,0,0
5891,15786469,1,0.0,2,1,0,0
5892,15669219,3,104356.38,1,1,0,0
5893,15641004,10,150315.92,1,0,1,0
5894,15648067,1,129299.28,2,1,0,0
5895,15704014,7,140950.92,2,1,0,0
5896,15645136,1,128065.12,1,1,0,0
5897,15709604,2,107433.48,1,1,0,0
5898,15713637,2,117468.67,1,1,0,0
5899,15793901,2,0.0,2,0,0,0
5900,15569759,4,0.0,3,1,0,0
5901,15712930,1,0.0,1,0,0,0
5902,15586504,9,0.0,2,1,0,0
5903,15677317,4,153040.03,1,1,1,1
5904,15664270,6,142084.04,4,1,0,1
5905,15731519,5,0.0,2,1,0,0
5906,15745623,4,112079.58,1,0,0,0
5907,15813862,7,132044.6,2,1,1,0
5908,15641934,9,66582.81,1,1,0,1
5909,15713043,6,0.0,2,1,1,0
5910,15700749,6,0.0,1,1,1,0
